EventYear,EventMonth,District,EventAreaCode,EventAreaDesc,EventTypeCode,EventTypeDesc,EventScenarioCode,EventScenarioDesc,GeneralAddress,CityCode,EventsNum
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,אור עקיבא,1020,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,ג'דידה מכר,1292,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,גן שמואל,0072,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,גת,0340,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,דאלית אל כרמל,0494,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,הבונים,0675,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,טירת כרמל,2100,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,טמרה,8900,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,יגור,0096,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,כביש 6 חוף,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,כביש 75 חוף,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,כפר יאסיף,0507,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,להבות חביבה,0715,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,לוחמי הגיטאות,0595,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מושיירפה,1327,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף יגור,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף עירון,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,נשר,2500,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,צומת פוריידיס,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,קרית ים,9600,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,אבו סנאן,0473,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,באקה אל ע'רביה,6000,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,בנימינה גבעת עדה,9800,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,ג'ת,0628,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,כביש 6 חוף,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,כביש 22 חוף,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,להבות חביבה,0715,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,לוחמי הגיטאות,0595,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף אתא דרום,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף יגור,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף כרי נעמן,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף סומך,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף עין תות,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,מחלף עירון,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,נחשולים,0433,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,עין כרמל,0426,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,צומת אחיהוד,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,צומת כברי,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,צומת מי עמי,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,צומת פל ים,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,קרית אתא,6800,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,קרית ים,9600,1
2022,6,חוף,1,שריפה,10,תחבורה,2000,כלי רכב פרטי,רכסים,0922,1
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,חיפה,4000,3
2022,5,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,חיפה,4000,3
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,אום אל פחם,2710,2
2022,6,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,חדרה,6500,2
2022,6,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,חיפה,4000,2
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,ג'דידה מכר,1292,1
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,ללא כתובת,-,1
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,מחלף עין תות,-,1
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,מחלף עירון,-,1
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,צומת איטונג,-,1
2022,4,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,צומת עכו מזרח,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,גבעת חביבה,1740,1
2022,5,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,ללא כתובת,-,1
2022,5,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,מחלף יגור,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,חריש,1247,1
2022,6,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,מחלף סומך,-,1
2022,6,חוף,1,שריפה,10,תחבורה,2007,כלי רכב ציבורי / מסחרי,עתלית,0053,1
2022,4,חוף,1,שריפה,10,תחבורה,2016,רכבת,ללא כתובת,-,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,גבעת זאב,3730,3
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,אריאל,3570,2
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,חברון,3400,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,אלון שבות,3604,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,מעלה אדומים,3616,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,נבי סמואל,339P,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,צופים,3791,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2171,אירוע המוני בשטח עירוני,קרני שומרון,3640,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2170,"היערכות למז""א קיצוני",ביתר עילית,3780,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מעלה אדומים,3616,5
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מעלה אדומים,3616,5
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,ביתר עילית,3780,4
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,גבעת זאב,3730,4
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אזור תעשייה שער בנימין,966P,3
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אריאל,3570,3
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,גבעת זאב,3730,3
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מודיעין עילית,3797,2
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אלקנה,3560,2
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מודיעין עילית,3797,2
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,קרית ארבע,3611,2
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אריאל,3570,2
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,גבעת זאב,3730,2
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מבוא חורון,3709,2
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מודיעין עילית,3797,2
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מעלה אדומים,3616,2
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,שקד,3649,2
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אלעזר,3618,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,בית הערבה,3645,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,חברון,3400,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,חגי,3764,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,כביש 1 יו''ש,-,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,קרית ארבע,3611,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,קרית נטפים,3746,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,קרני שומרון,3640,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,שלומציון,1793,1
2022,4,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,שקד,3649,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אזור תעשייה שער בנימין,966P,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אלעזר,3618,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אפרת,3650,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,בית חורון,3575,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,ברקן,3654,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,הר גילה,3603,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,חיננית,3643,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,טלמון,3788,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מצפה יריחו,3576,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,מתתיהו,3648,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,עפרה,3617,1
2022,5,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,קרני שומרון,3640,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אזור תעשייה שער בנימין,966P,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,אפרת,3650,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,ביתר עילית,3780,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,עמנואל,3660,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,צופים,3791,1
2022,6,"יו""ש",2168,אבטחה,2169,אורבאני,2172,סיור מבצעי,קרני שומרון,3640,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",שילה,3641,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",חברון,3400,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",מודיעין עילית,3797,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",מעלה אדומים,3616,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",אזור תעסוקה מיתרים,1794,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",אלון שבות,3604,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",אלקנה,3560,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",אריאל,3570,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",בית אל,3574,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",בית אריה,3652,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",בית חורון,3575,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",חלמיש,3573,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",כביש 1 יו''ש,-,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",כביש 90 יו''ש,-,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",מגדל עוז,3561,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",מודיעין עילית,3797,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",מעלה אדומים,3616,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",צומת המשכית,-,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",קרני שומרון,3640,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2176,"היערכות למז""א קיצוני",כביש 443 יו''ש,-,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ביתר עילית,3780,8
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מעלה אדומים,3616,7
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מתתיהו,3648,6
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קרית ארבע,3611,5
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אריאל,3570,4
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,טלמון,3788,4
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שלומציון,1793,4
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קרית ארבע,3611,4
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גבעת זאב,3730,3
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,טלמון,3788,3
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קרני שומרון,3640,3
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ביתר עילית,3780,3
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חשמונאים,3770,3
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מעלה אדומים,3616,3
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קרני שומרון,3640,3
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלקנה,3560,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כפר האורנים,3796,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עפרה,3617,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שבי שומרון,3571,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שלומציון,1793,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שקד,3649,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלון שבות,3604,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלקנה,3560,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אריאל,3570,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גבעת זאב,3730,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עמנואל,3660,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,צומת גבעות,-,2
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קרית ארבע,3611,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ביתר עילית,3780,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חלמיש,3573,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,טלמון,3788,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מבוא חורון,3709,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ניל''י,3655,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קרני שומרון,3640,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שקד,3649,2
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,תעשיון שח''ק,1792,2
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אדורה,3759,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אורנית,3760,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אזור תעשייה שער בנימין,966P,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלון שבות,3604,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלעזר,3618,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלפי מנשה,3750,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אפרת,3650,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ברכה,3710,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גבע בנימין,3763,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חוות גלעד,105P,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חלמיש,3573,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חשמונאים,3770,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ייט''ב,3607,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,יצהר,3749,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,יקיר,3647,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כביש 317 יו''ש,-,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כביש 3670 יו''ש,-,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כפר עציון,3488,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כרמי צור,3766,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מודיעין עילית,3797,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מכורה,3614,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,משואה,3605,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,נוקדים,3726,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ניל''י,3655,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עטרת,3658,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עין קיניא,3684,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עץ אפרים,3778,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,פני קדם,126U,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,פסגות,3659,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,צומת גוש עציון,-,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קדומים,3557,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קלקיליה,3700,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ראש צורים,3602,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שילה,3641,1
2022,4,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,תקוע,3563,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,איתמר,3762,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אפרת,3650,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,בית חורון,3575,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גבע בנימין,3763,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,דולב,3747,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חלמיש,3573,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כביש 417 יו''ש,-,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כוכב יעקב,3779,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כפר האורנים,3796,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כפר עציון,3488,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מודיעין עילית,3797,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מצפה יריחו,3576,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מתתיהו,3648,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עלי,3765,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עץ אפרים,3778,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,פסגות,3659,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,צומת גוש עציון,-,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קדומים,3557,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,קליה,3601,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שדמות מחולה,3578,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שילה,3641,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,שקד,3649,1
2022,5,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,תעשיון שח''ק,1792,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אלקנה,3560,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,אריאל,3570,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,בית הערבה,3645,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,בית חורון,3575,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גבעת זאב,3730,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גיתית,3613,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,גלגל,3606,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,חוות גלעד,105P,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,ייט''ב,3607,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,יקיר,3647,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כביש 437 יו''ש,-,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,כפר אדומים,3638,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מעלה אדומים,3616,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,מצפה יריחו,3576,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עפרה,3617,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,עץ אפרים,3778,1
2022,6,"יו""ש",2168,אבטחה,2175,שטחים פתוחים,2178,סיור מבצעי,צומת גוש עציון,-,1
